Genus,Subgenus,Species,Author ,Local_Label,Y_Latitude,X_Longitude,Refs,Observations
Perillus,,exaptus,"Say, 1825","USA: Connecticut, East Haddam",41.45,-72.46,O'Donnell & Schaefer 2012,
Perillus,,exaptus,"Say, 1825","USA: North Dakota, McKenzie",47.74,-103.39,Rider 2012,
Perillus,,exaptus,"Say, 1825","USA: North Dakota, Richland",46.26,-96.94,Rider 2012,
Perillus,,exaptus,"Say, 1825","USA: North Dakota, Slope",46.44,-103.45,Rider 2012,
Perillus,,exaptus,"Say, 1825","USA: Missouri, St Louis",38.62,-90.19,Sites et al 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Charlevoix",45.26,-85.24,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Cheboygan",45.47,-84.49,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Chippewa",46.32,-84.52,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Clare",43.98,-84.84,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Crawford",44.68,-84.61,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Dickinson",46,-87.87,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Delta",45.79,-86.87,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Emmet",45.58,-84.98,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Iosco",44.3,-83.51,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Lake",43.99,-85.8,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Livingston",42.6,-83.91,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Mackinac",45.57,-84.76,Swanson 2012,
Perillus,,bioculatus,"Fabricius, 1775","INDIA: Punjab, Gusdarpur",31.92,75.27,Kaur & Suman 2012,
Perillus,,bioculatus,"Fabricius, 1775","INDIA: Punjab, Patiala",30.35,76.4,Kaur & Suman 2012,
Perillus,,bioculatus,"Fabricius, 1775","INDIA: Punjab, Pathankot",32.33,75.64,Kaur & Semahagn 2010,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Marquette",46.66,-87.57,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Montmorency",45.02,-84.12,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Newaygo",43.55,-85.8,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Osceola",43.98,-85.32,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Roscommon",44.33,-84.61,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Michigan, Wexford",44.33,-85.57,Swanson 2012,
Perillus,,exaptus,"Say, 1825","USA: Washington, Sand Hills Park",40.53,-74.38,Zack 2012,
Perillus,,exaptus,"Say, 1825","USA: New York, Wilmington, Whiteface Mountain trail",44.36,-73.9,SIM,
Perillus,,exaptus,"Say, 1825","USA: New York, New York City, Queens, Long Island, Rockaway.",40.5928,-73.7965,SIM,
Perillus,,exaptus,"Say, 1825","USA: New York, New York City, Queens, Long Island, Rockaway.",40.5928,-73.7965,SIM,
Perillus,,exaptus,"Say, 1825","USA: New York, New York City, Queens, Long Island, Rockaway.",40.5928,-73.7965,SIM,
Perillus,,exaptus,"Say, 1825","USA: New York, New York City, Queens, Long Island, Rockaway.",40.5928,-73.7965,SIM,
Perillus,,exaptus,"Say, 1825","USA: New Jersey, Passaic County, Little Falls, Great Notch.",40.87,-74.2,SIM,
Perillus,,exaptus,"Say, 1825","USA: New York, Ontario County, Richmond. ",42.82,-77.53,SIM,
Perillus,,exaptus,"Say, 1825","USA: New York, Nassau County, Oyster Bay, Massapequa.",40.68,-73.47,SIM,
Perillus,,exaptus,"Say, 1825","USA: Pennsylvania, Allegheny County, Wilmerding.",40.39,-79.81,CLEV,
Perillus,,exaptus,"Say, 1825","USA: Pennsylvania, Allegheny County, Wilmerding. ",40.39,-79.81,CLEV,
Perillus,,exaptus,"Say, 1825","USA: Minnesota, Lake County, Two Harbors.",47.02,-91.67,UMSP,
Perillus,,exaptus,"Say, 1825","USA: Minnesota, Mille Lacs County.",45.75,-93.65,UMSP,
Perillus,,exaptus,"Say, 1825","USA: Minnesota, Lake County, Two Harbors. ",47.02,-91.67,UMSP,
Perillus,,exaptus,"Say, 1825","USA: Minnesota, Mille Lacs County.  ",45.75,-93.65,UMSP,
Perillus,,exaptus,"Say, 1825","USA: Wisconsin, Shawano County, Cloverleaf Lake.",44.69,-88.64,DARC,
Perillus,,exaptus,"Say, 1825","USA: Wyoming, Bighorn Mountains, Caribou Creek.",44.17,-106.91,DARC,
Perillus,,exaptus,"Say, 1825",CANADA: Ontario (Hudson’s Bay - Albany River?),51.72,-82.22,Roell et al 2023,"The species is listed to the region of Ontario, near the Albay River in the region of the Hudson's Bay. See the comments about the type-series and locality in Roell et al (2023) "
Perillus,,lunatus,"Knight, 1952","USA: Colorado, near Pingree Park",40.56109,-105.59778,Knight 1952,
Perillus,,splendidus,"Uhler, 1861","USA: New Mexico, Catron",33.91,-108.4,Bundy 2012,
Perillus,,splendidus,"Uhler, 1861","USA: New Mexico, Doña Ana",32.35,-106.83,Bundy 2012,
Perillus,,splendidus,"Uhler, 1861","USA: New Mexico, Taos",36.57,-105.63,Bundy 2012,
Perillus,,splendidus,"Uhler, 1861","MEXICO: Morelos, Yautepec",18.88,-99.06,Ortega León 1997,
Perillus,,splendidus,"Uhler, 1861","MEXICO: Morelos, Cuernavaca",18.92,-99.23,Ortega León 1997,
Perillus,,splendidus,"Uhler, 1861","USA: California, Lebec",34.84164,-118.86482,Knight 1952,
Perillus,,splendidus,"Uhler, 1861","USA: California, Claremont",37.8652,-122.2258,Knight 1952,
Perillus,,splendidus,"Uhler, 1861","USA: California, Kernville",35.75467,-118.42536,Knight 1952,
Perillus,,splendidus,"Uhler, 1861","USA: California, Newport Bay",33.60836,-117.90922,Knight 1952,
Perillus,,splendidus,"Uhler, 1861","USA: California, Santa Ana",33.74447,-117.87358,Knight 1952,
Perillus,,splendidus,"Uhler, 1861","USA: California, Lassen",40.67,-120.59,Knight 1952,
Perillus,,splendidus,"Uhler, 1862","USA: California, Inyo",36.51,-117.41,Knight 1952,
Perillus,,splendidus,"Uhler, 1862","USA: California, San Jacinto",33.78391,-116.95864,Knight 1952,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: New Mexico, Colfax",36.6,-104.64,Bundy 2012,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Connecticut, New Cannan",41.96,-73.33,O'Donnell & Schaefer 2012,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Connecticut, Stratford",41.18,-73.13,O'Donnell & Schaefer 2012,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Connecticut, Shelton",41.31,-73.09,O'Donnell & Schaefer 2012,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Connecticut, Storrs",41.8,-72.24,O'Donnell & Schaefer 2012,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Connecticut, Meriden",41.53,-72.8,O'Donnell & Schaefer 2012,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Connecticut, Colchester",41.57,-72.33,O'Donnell & Schaefer 2012,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Connecticut, Woodbridge",41.35,-73,O'Donnell & Schaefer 2012,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Connecticut, South Meriden",41.51,-72.83,O'Donnell & Schaefer 2012,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Connecticut, Plantsville",41.58,-72.89,O'Donnell & Schaefer 2012,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Connecticut, North Haven",41.3,-72.92,O'Donnell & Schaefer 2012,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Connecticut, Canton",41.82,-72.89,O'Donnell & Schaefer 2012,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Connecticut, North Branford",41.27,-72.81,O'Donnell & Schaefer 2012,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Connecticut, Mt, Carmel",41.43,-72.88,O'Donnell & Schaefer 2012,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Missouri, Osage Plains",37.99,-94.6,Sites et al 2012,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Missouri, Ozark",36.64,-92.44,Sites et al 2012,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Pennsylvania, Allegheny County, Wilmerding.",40.39,-79.81,CLEV,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Pennsylvania, Allegheny County, Wilmerding",40.39,-79.81,CLEV,
Perillus,,strigipes,"Herrich-Schäfer, 1851","USA: Pennsylvania, Allegheny County, Wilmerding.",40.39,-79.81,CLEV,
Picromerus,,bidens,"Linnaeus, 1758",CHINA: Xinjiang,41.5,85.5,Kerzhner 2005,
Picromerus,,bidens,"Linnaeus, 1758","TURKEY: Nevsehir, Urgup",38.57,34.94,Lodos & Onder 1983,
Picromerus,,bidens,"Linnaeus, 1758","TURKEY: Ordu, Unye",41.13,37.28,Lodos & Onder 1983,
Picromerus,,bidens,"Linnaeus, 1758","TURKEY: Giresun, Segin Kahahisar",40.28,38.42,Lodos & Onder 1983,
Picromerus,,bidens,"Linnaeus, 1758",TURKEY: Artvin,41.16,41.83,Lodos & Onder 1983,
Picromerus,,bidens,"Linnaeus, 1758",TURKEY: Kirklareli,41.66,27.5,Lodos & Onder 1983,
Picromerus,,bidens,"Linnaeus, 1758",TURKEY: Tekirdag,41,27.5,Lodos & Onder 1983,
Picromerus,,bidens,"Linnaeus, 1758","TURKEY: Biga, Canakkale",40.22,27.24,Lodos & Onder 1983,
Picromerus,,bidens,"Linnaeus, 1758",TURKEY: Çorum,40.54,34.95,Lodos & Onder 1983,
Picromerus,,bidens,"Linnaeus, 1758","IRAN: Mazandaran, Kalardasht",36.51,51.17,Mohaghegh 2008,
Picromerus,,bidens,"Linnaeus, 1758",IRAN: Bandar Anzali,37.47,49.45,Mohaghegh 2008,
Picromerus,,bidens,"Linnaeus, 1758","IRAN: Gilan, Asalem",37.73,48.95,Mohaghegh 2008,
Picromerus,,bidens,"Linnaeus, 1758","SPAIN: Aragon, Huesca",42.13,-0.4,Tanco 2018,
Picromerus,,bidens,"Linnaeus, 1758","SPAIN: Aragon, Benasque",42.6,0.52,Tanco 2018,
Picromerus,,bidens,"Linnaeus, 1758","SPAIN: Castilla y Leon, Zamora",41.75,-6,Tanco 2018,
Picromerus,,bidens,"Linnaeus, 1758",SPAIN: Teruel,40.34,-1.1,Tanco 2018,
Picromerus,,bidens,"Linnaeus, 1758",SPAIN: Zaragoza,41.58,-1,Tanco 2018,
Picromerus,,bidens,"Linnaeus, 1758",SPAIN: Cantabria,43.2,-4.03,Tanco 2018,
Picromerus,,bidens,"Linnaeus, 1758","SPAIN: Castilla y Leon, Burgos",42.33,-3.7,Tanco 2018,
Picromerus,,bidens,"Linnaeus, 1758",SPAIN: Salamanca,40.83,-6,Tanco 2018,
Picromerus,,bidens,"Linnaeus, 1758",SPAIN: Soria,41.66,-2.66,Tanco 2018,
Picromerus,,bidens,"Linnaeus, 1758","SPAIN: Castilla La Mancha, Cuenca",40,-2,Tanco 2018,
Picromerus,,bidens,"Linnaeus, 1758","SPAIN: Cataluna, Barcelona",41.38,2.15,Tanco 2018,
Picromerus,,bidens,"Linnaeus, 1758","SPAIN: Galicia, Lugo",43,-7.5,Tanco 2018,
Picromerus,,bidens,"Linnaeus, 1758",SPAIN: Pontevedra,42.43,-8.64,Tanco 2018,
Picromerus,,bidens,"Linnaeus, 1758",SPAIN: Comunidad Valenciana,39.5,-0.75,Tanco 2018,
Picromerus,,bidens,"Linnaeus, 1758",PORTUGAL: Braga,41.55,-8.42,Tanco 2018,
Picromerus,,bidens,"Linnaeus, 1758",PORTUGAL: Vila Real,41.54,-7.59,Tanco 2018,
Picromerus,,bidens,"Linnaeus, 1758",RUSSIA: Moscow,55.75,37.61,Shestakov 2008,
Picromerus,,bidens,"Linnaeus, 1758",CHINA: Anhui,31.91,117.16,Rider & Zheng 2002,
Picromerus,,bidens,"Linnaeus, 1758",CHINA: Hebei,39,115.66,Rider & Zheng 2002,
Picromerus,,bidens,"Linnaeus, 1758",CHINA: Heilongjiang,47.75,128,Rider & Zheng 2002,
Picromerus,,bidens,"Linnaeus, 1758",CHINA: Jilin,43.58,126.16,Rider & Zheng 2002,
Picromerus,,bidens,"Linnaeus, 1758",CHINA: Nei Monggol,43.5,114.75,Rider & Zheng 2002,
Picromerus,,bidens,"Linnaeus, 1758","RUSSIA: Primorsky Krai, Vladivostok, Partizansk.",43.12,133.12,NHRS,
Picromerus,,bidens,"Linnaeus, 1758","DENMARK: Hovedstaden, Lillerod",55.86,12.34,ZMUC,
Picromerus,,bidens,"Linnaeus, 1758","DENMARK: Hovedstaden, Lillerod",55.86,12.34,ZMUC,
Picromerus,,bidens,"Linnaeus, 1758","DENMARK: Hovedstaden, Lillerod",55.86,12.34,ZMUC,
Picromerus,,bidens,"Linnaeus, 1758","DENMARK: Hovedstaden, Lillerod",55.86,12.34,ZMUC,
Picromerus,,bidens,"Linnaeus, 1758","DENMARK: Hovedstaden, Lillerod",55.86,12.34,ZMUC,
Picromerus,,bidens,"Linnaeus, 1758","CZECH REPUBLIC: Prague, Prokop Valley. ",50.04,14.37,INHS,
Picromerus,,bidens,"Linnaeus, 1758","SLOVAKIA: Slovenské Rudohorí, Klenovsky Vepor",48.69,19.76,INHS,
Picromerus,,bidens,"Linnaeus, 1758","HUNGARY: Central Hungary, Budapest. ",47.49,19.04,UMSP,
Picromerus,,bidens,"Linnaeus, 1758",SWITZERLAND: Canton of Valais. (Suisse-Valais).,46.19,7.54,MZLS,
Picromerus,,bidens,"Linnaeus, 1758",SWITZERLAND: Canton of Valais. (Suisse-Valais). ,46.19,7.54,MZLS,
Picromerus,,bidens,"Linnaeus, 1758",SWITZERLAND: Canton of Valais. (Suisse-Valais). ,46.19,7.54,MZLS,
Picromerus,,bidens,"Linnaeus, 1758",SWITZERLAND: Canton of Valais. (Suisse-Valais). ,46.19,7.54,MZLS,
Picromerus,,bidens,"Linnaeus, 1758",SWITZERLAND: Canton of Valais. (Suisse-Valais). ,46.19,7.54,MZLS,
Picromerus,,bidens,"Linnaeus, 1758",SWITZERLAND: Canton of Valais. (Suisse-Valais). ,46.19,7.54,MZLS,
Picromerus,,bidens,"Linnaeus, 1758",SWITZERLAND: Canton of Valais. (Suisse-Valais). ,46.19,7.54,MZLS,
Picromerus,,bidens,"Linnaeus, 1758","CZECH REPUBLIC: Decin, Jílové, Decinsky Snezník.",50.79,14.1,NMPC,
Picromerus,,bidens,"Linnaeus, 1758","CZECH REPUBLIC: Decin, Jílové, Decinsky Snezník.",50.79,14.1,NMPC,
Picromerus,,bidens,"Linnaeus, 1758",CZECH REPUBLIC: Moravia,49.19,16.6,NMPC,
Picromerus,,bidens,"Linnaeus, 1758",CZECH REPUBLIC: Moravia,49.19,16.6,NMPC,
Picromerus,,bidens,"Linnaeus, 1758",CZECH REPUBLIC: Moravia,49.19,16.6,NMPC,
Picromerus,,bidens,"Linnaeus, 1758",CZECH REPUBLIC: Moravia,49.19,16.6,NMPC,
Picromerus,,bidens,"Linnaeus, 1758","USA: Vermont, Chittenden County, Colchester.",44.54,-73.14,FSCA,
Picromerus,,bidens,"Linnaeus, 1758","USA: Maine, Kennebec County, Waterville.",44.55,-69.63,FSCA,
Picromerus,,bidens,"Linnaeus, 1758","CZECH REPUBLIC:  Strakonice District, Tažovice. BOHEMIA mer. ",49.2305,13.7657,DARC,
Picromerus,,bidens,"Linnaeus, 1758","GERMANY: Thüringen, Gera",50.88,12.08,EMG,
Picromerus,,bidens,"Linnaeus, 1758","GERMANY: Thüringen, Gera",50.88,12.08,EMG,
Picromerus,,bidens,"Linnaeus, 1758","GERMANY: Thüringen, Gera",50.88,12.08,EMG,
Picromerus,,bidens,"Linnaeus, 1758","GERMANY: Thüringen, Gera",50.88,12.08,EMG,
Picromerus,,bidens,"Linnaeus, 1758","GERMANY: Thüringen, Baviera, Ingolstadt, estrada Reisberg",48.84,11.37,EMG,
Picromerus,,bidens,"Linnaeus, 1758",RUSSIA: Transbaikal (Dauria).,53.09,116.96,NHRS,
Picromerus,,bidens,"Linnaeus, 1758","RUSSIA: Primorsky Krai, Vladivostok, Partizansk.",43.12,133.12,NHRS,
Picromerus,,bidens,"Linnaeus, 1758","RUSSIA: Russian Far East, Amur Oblast.",53.55,127.85,NHRS,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Heilongjiang, Boli",45.7529,130.58452,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Heilongjiang, Shangzhi, Mao’er Mt.",39.08,117.2,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Heilongjiang, Ning’an, Jingbohu",45.28,127.518,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Heilongjiang, Hengdaohezi Village, Hailin City, Mudanjiang, Weihu Mt",44.3,129.15,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Heilongjiang, Ning’an, Xiaobeihu Forest Farm",44.83,129.153,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Heilongjiang, Yichun City, Wuying National Forest Park",48.24,129.21,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Heilongjiang, Jiamusi City",46.8,130.32,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Heilongjiang, Ning’an, Pubu Village",44.9,127.81,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Inner Mongolia, Alxa Meng Helanshan Nature Reserve, Yaobazigou",38.59,105.65,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Inner Mongolia, Alxa Meng Helanshan Nature Reserve, Mochi North Temple",39.01,106.05,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Inner Mongolia, Alxa Meng Helanshan Nature Reserve, Xuelingzi",38.71,105.83,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Inner Mongolia, Hailar City",49.23,119.73,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Inner Mongolia, Qiqiling County",51.7,124.2,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Inner Mongolia, Alihe County",51.15,123.6,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Inner Mongolia, Mohe County, Gulian Forest Farm",52.96,122.36,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Inner Mongolia, Yichun City, Dailing County",47.05,129.02,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Inner Mongolia, Tieli City, Langxiang Village",46.95,128.87,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Liaoning, Yingkou City",40.68,122.23,Zhao et al 2013,
Picromerus,,bidens,"Linnaeus, 1758","CHINA: Ningxia, Helanshan, Yinchuan City, Xiaokouzi",38.61,105.93,Zhao et al 2013,
Picromerus,,brachypterus,"Ahmad & Onder, 1990",TURKEY,40.26,32.7,Thomas 1994,
Picromerus,,conformis,"Herrich-Schäfer, 1841","TURKEY: Ankara, Kurtbogazi Baraji",40.26,32.7,Lodos & Onder 1983,
Picromerus,,conformis,"Herrich-Schäfer, 1841",TURKEY: Çorum,40.54,34.95,Lodos & Onder 1983,
Picromerus,,conformis,"Herrich-Schäfer, 1841",TURKEY: Edirne,41.67,26.55,Lodos & Onder 1983,
Picromerus,,conformis,"Herrich-Schäfer, 1841",TURKEY: Gordes Ilçesi,38.94,28.29,Lodos & Onder 1983,
Picromerus,,conformis,"Herrich-Schäfer, 1841","TURKEY: Izmir, Tire",38.08,27.73,Lodos & Onder 1983,
Picromerus,,elevatus,"Zhao et al, 2013","CHINA, Yunnan, Gongshan County",27.77,98.66,Zhao et al 2013,
Picromerus,,elevatus,"Zhao et al, 2013","CHINA, Yunnan, Kunming City",25.05,102.72,Zhao et al 2013,
Picromerus,,elevatus,"Zhao et al, 2013","CHINA, Yunnan, Dali City, Cangshan County",25.59,100.22,Zhao et al 2013,
Picromerus,,elevatus,"Zhao et al, 2013","CHINA, Yunnan, Qujing City, Heqing Village North Street",26.57,104.46,Zhao et al 2013,
Picromerus,,elevatus,"Zhao et al, 2013","CHINA, Yunnan, Weixi County",27.2,99.3,Zhao et al 2013,
Picromerus,,elevatus,"Zhao et al, 2013","CHINA, Yunnan, Yongshan County",28.25,103.64,Zhao et al 2013,
Picromerus,,elevatus,"Zhao et al, 2013","CHINA, Yunnan, Gongshan County",27.77,98.66,Zhao et al 2013,
Picromerus,,fasciaticeps,"Zheng & Liu, 1987","CHINA: Yunnan, Dongchuan County, Xincun",26.08,103.18,Zhao et al 2013,
Picromerus,,fasciaticeps,"Zheng & Liu, 1987","CHINA: Yunnan, Heqing County",26.56,104.46,Zhao et al 2013,
Picromerus,,griseus,"Dallas, 1851","INDIA: Uttar Pradesh, Aligarh ",27.83,78.16,Azim 2011,
Picromerus,,griseus,"Dallas, 1851",CHINA: Guangdong,23.5,113.25,Rider & Zheng 2002,
Picromerus,,griseus,"Dallas, 1851",CHINA: Guangxi,24,109,Rider & Zheng 2002,
Picromerus,,griseus,"Dallas, 1851",CHINA: Sichuan,30.5,102.66,Rider & Zheng 2002,
Picromerus,,griseus,"Dallas, 1851",CHINA: Xizang,31.66,88,Rider & Zheng 2002,
Picromerus,,griseus,"Dallas, 1851",CHINA: Yunnan,25,101.5,Rider & Zheng 2002,
Picromerus,,griseus,"Dallas, 1851","CHINA: Fujian, Da’an",27.51,119.52,Zhao et al 2013,
Picromerus,,griseus,"Dallas, 1851","INDIA: West Bengal, Darjeeling.",27.03,88.26,NHRS,
Picromerus,,griseus,"Dallas, 1851","INDIA: West Bengal, Darjeeling.",27.03,88.26,NHRS,
Picromerus,,griseus,"Dallas, 1851",INDIA: Sikkim,27.75,88.5,Pal et al 2023,
Picromerus,,griseus,"Dallas, 1851",INDIA: Nagaland,26.08333,94.5,Pal et al 2023,
Picromerus,,lewisi,"Scott, 1874",KAZAKHSTAN: East Kazakhstan,48.83,81.5,Kerzhner 2005,
Picromerus,,lewisi,"Scott, 1874",CHINA: Anhui,31.91,117.16,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Fujian,26.25,118,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Guangxi,24,109,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Guizhou,27,107,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Hainan,19.25,109.75,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Hebei,39,115.66,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Heilongjiang,47.75,128,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Henan,34,113.66,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Hubei,31,112.25,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Hunan,27.66,111.75,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Jiangsu,33,119.83,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Jiangxi,27.66,115.66,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Jilin,43.58,126.16,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Liaoning,41.25,122.66,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Shaanxi,36,109,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Shandong,36.33,118.25,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Sichuan,30.5,102.66,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Xizang,31.66,88,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Yunnan,25,101.5,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",CHINA: Zhejiang,29.16,120,Rider & Zheng 2002,
Picromerus,,lewisi,"Scott, 1874",JAPAN: Hakodate,41.77583,140.73667,Roell et al 2023,
Picromerus,,nigridens,"Fabricius, 1803","SPAIN: Aragon, Huesca",42.13,-0.4,Tanco 2018,
Picromerus,,nigridens,"Fabricius, 1803","SPAIN: Aragon, Teruel",40.34,-1.1,Tanco 2018,
Picromerus,,nigridens,"Fabricius, 1803","SPAIN: Aragon, Zaragoza",41.65,-0.87,Tanco 2018,
Picromerus,,nigridens,"Fabricius, 1803",SPAIN: Madrid,40.41,-3.7,Tanco 2018,
Picromerus,,nigridens,"Fabricius, 1803",SPAIN: Valenciana,39.5,-0.75,Tanco 2018,
Picromerus,,nigridens,"Fabricius, 1803","SPAIN: Andalucia, Almeria",36.86,-2.45,Tanco 2018,
Picromerus,,nigridens,"Fabricius, 1803","SPAIN: Castilla y Leon, Leon",42.6,-5.57,Tanco 2018,
Picromerus,,nigridens,"Fabricius, 1803",SPAIN: Salamanca,40.83,-6,Tanco 2018,
Picromerus,,nigridens,"Fabricius, 1803",SPAIN: Segovia,41.16,-4,Tanco 2018,
Picromerus,,nigridens,"Fabricius, 1803","SPAIN: Cataluna, Barcelona",41.38,2.15,Tanco 2018,
Picromerus,,nigridens,"Fabricius, 1803",SPAIN: Tarragona,41.11,1.25,Tanco 2018,
Picromerus,,nigridens,"Fabricius, 1803","SPAIN: Galicia, Pontevedra",42.43,-8.64,Tanco 2018,
Picromerus,,nigridens,"Fabricius, 1803",PORTUGAL,39.69,-8.13,Tanco 2018,
Picromerus,,orientalis,"Rishi & Abbasi, 1973",PAKISTAN,30,70,Thomas 1994,
Picromerus,,pseudobidens,"Ahmad & Onder, 1990",TURKEY,40.26,32.7,Thomas 1994,
Picromerus,,viridipunctatus,"Yang, 1935",CHINA: Anhui,31.91,117.16,Rider & Zheng 2002,
Picromerus,,viridipunctatus,"Yang, 1935",CHINA: Guangdong,23.5,113.25,Rider & Zheng 2002,
Picromerus,,viridipunctatus,"Yang, 1935",CHINA: Guangxi,24,109,Rider & Zheng 2002,
Picromerus,,viridipunctatus,"Yang, 1935",CHINA: Guizhou,27,107,Rider & Zheng 2002,
Picromerus,,viridipunctatus,"Yang, 1935",CHINA: Hunan,27.66,111.75,Rider & Zheng 2002,
Picromerus,,viridipunctatus,"Yang, 1935",CHINA: Jiangxi,27.66,115.66,Rider & Zheng 2002,
Picromerus,,viridipunctatus,"Yang, 1935",CHINA: Sichuan,30.5,102.66,Rider & Zheng 2002,
Picromerus,,viridipunctatus,"Yang, 1935",CHINA: Zhejiang,29.16,120,Rider & Zheng 2002,
Pinthaeus,,sanguinipes,"Fabricius, 1781",CHINA: Fujian,26.25,118,Rider & Zheng 2002,
Pinthaeus,,sanguinipes,"Fabricius, 1781",CHINA: Guizhou,27,107,Rider & Zheng 2002,
Pinthaeus,,sanguinipes,"Fabricius, 1781",CHINA: Hunan,27.66,111.75,Rider & Zheng 2002,
Pinthaeus,,sanguinipes,"Fabricius, 1781",CHINA: Jiangxi,27.66,115.66,Rider & Zheng 2002,
Pinthaeus,,sanguinipes,"Fabricius, 1781",CHINA: Jilin,43.58,126.16,Rider & Zheng 2002,
