genus,Species,Local_Label,decimalLongitude,decimalLatitude,Refs,country,continent,realm,country_level_record
Perillus,Perillus bioculatus,"USA: New Mexico, Colfax",-104.64,36.6,Bundy 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: New Mexico, Dõna Ana",-106.83,32.35,Bundy 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: New Mexico, Eddy",-104.3,32.47,Bundy 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: New Mexico, Grant",-108.38,32.73,Bundy 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: New Mexico, Harding",-103.81,35.85,Bundy 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: New Mexico, Hidalgo",-108.71,31.91,Bundy 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: New Mexico, Lea",-103.2,32.47,Bundy 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: New Mexico, Roosevelt",-103.48,34.02,Bundy 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: New Mexico, Santa Fe",-105.93,35.68,Bundy 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: New Mexico, Taos",-105.63,36.57,Bundy 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: New Mexico, Union",-103.47,36.48,Bundy 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: New Mexico, Valencia",-106.8,34.71,Bundy 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: North Dakota, Burleigh",-100.46,46.97,Rider 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: North Dakota, Cass",-97.24,46.93,Rider 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: North Dakota, Divide",-103.48,48.81,Rider 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: North Dakota, Grand Forks",-97.03,47.92,Rider 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: North Dakota, McKenzie",-103.39,47.74,Rider 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: North Dakota, McLean",-101.32,47.6,Rider 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: North Dakota, Morton",-101.28,46.71,Rider 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: North Dakota, Mountrail",-102.35,48.2,Rider 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: North Dakota, Ward",-101.54,48.22,Rider 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: North Dakota, Wells",-99.66,47.58,Rider 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Ohio, Cuyahoga County,",-81.69,41.49,CLEV,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Oregon, Corvallis",-123.26204,44.56457,Knight 1952,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Pennsylvania, Crawford County, Conneaut Lake. Zahrobsky.",-80.3,41.6,CLEV,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Virginia, Henry County, Martinsville. ",-79.87,36.69,VMNH,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Virginia, Westmoreland County, Montross.",-76.82,38.09,VMNH,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Virginia, Wythe County. Vic. Patterson ",-81.08,36.94,VMNH,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Washington, Ellensburg",-120.54,46.99,Zack 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Washington, Lind",-118.61,46.97,Zack 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Washington, Moxee",-120.38,46.55,Zack 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Washington, Prosser",-119.76,46.2,Zack 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Washington, Pullman",-117.17,46.73,Zack 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Washington, Vancouver",-122.66,45.63,Zack 2012,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Wisconsin, Columbia County, Fall River",-89.04,43.38,MCPM,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Wisconsin, Florence County, Nicolet National Forest, Lost Lake.",-88.55,45.88,MCPM,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Wisconsin, Milwaukee County. ",-87.9,43.03,MCPM,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Wisconsin, Waushara County. In house. ",-89.28,44.07,MCPM,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Wisconsin, Winnebago County, Oshkosh",-88.54,44.02,MCPM,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Wisconsin, Wood County, Wisconsin Rapids. ",-89.81,44.38,INHS,United States,North America,Nearctic,No
Perillus,Perillus bioculatus,"USA: Wyoming, Yellowstone National Park. ",-110.58,44.42,CLEV,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Connecticut, Colebrook",-73.09,41.98,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Connecticut, Durham",-72.68,41.48,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Connecticut, Meriden",-72.8,41.53,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Connecticut, Milford",-73.05,41.22,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Connecticut, New Haven",-72.92,41.3,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Illinois, Cook County, Palos Park.",-87.83,41.66,INHS,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Michigan, Cheboygan",-84.49,45.47,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Michigan, Houghton",-88.65,46.99,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Michigan, Mecosta",-85.32,43.64,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Michigan, Oakland",-83.38,42.66,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Michigan, Roscommon",-84.61,44.33,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Michigan, Van Buren",-86.3,42.28,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Michigan, Washtenaw",-83.83,42.25,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Michigan, Wayne",-83.26,42.28,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Minnesota, Anoka",-93.24,45.27,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Minnesota, Hannepin County, Medina, Hamel. ",-93.52,45.04,UMSP,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Minnesota, Hennepin",-93.26,44.97,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Minnesota, Houston",-91.49,43.67,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Minnesota, Kittson",-96.78,48.77,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Minnesota, Mille Lacs",-93.63,45.93,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Minnesota, Mille Lacs County.",-93.65,45.75,UMSP,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Minnesota, Otter Tail",-95.7,46.4,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Minnesota, Pope",-95.44,45.58,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Minnesota, Sherburne",-93.77,45.44,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Minnesota, Washington",-92.88,45.03,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Missouri, City of Louis",-90.19,38.62,Sites et al 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Missouri, Glaciated Plains",-92.5,38.25,Sites et al 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Missouri, Ozark",-92.44,36.64,Sites et al 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: North Dakota, Burleigh",-100.46,46.97,Rider 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: North Dakota, Cavalier",-98.46,48.77,Rider 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: North Dakota, Divide",-103.48,48.81,Rider 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: North Dakota, Ransom",-97.65,46.45,Rider 2012,United States,North America,Nearctic,No
Perillus,Perillus circumcinctus,"USA: Wisconsin, Milwaukee County.",-87.9,43.03,MCPM,United States,North America,Nearctic,No
Perillus,Perillus confluens,HONDURAN: Valle de Angeles,-87.03,14.15,Arismendi & Thomas 2003,Honduras,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Chiapas, Chiapa de Corzo",-93.01,16.7,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Chiapas, Las Cruces",-93.05,15.93,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Chiapas, Reserva El Ocote",-94.77,16.93,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Chiapas, Trinitaria",-91.93,16.01,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Chiapas, Tuxtla Gutierrez",-93.11,16.75,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Chihuahua, El Jaguey",-105.13,27.02,Ortega León 1997,México,North America,Nearctic,No
Perillus,Perillus confluens,"MEXICO: Chihuahua, El Sueco",-106.39,29.9,Ortega León 1997,México,North America,Nearctic,No
Perillus,Perillus confluens,MEXICO: Colima,-103.72,19.24,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Guerrero, Chilpancingo",-99.5,17.55,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Guerrero, Iguala",-99.54,18.34,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Guerrero, Tasco el Viejo",-99.58,18.48,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Guerrero, Zumpango del Rio",-99.52,17.65,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Hidalgo, Tasquillo",-99.34,20.54,Ortega León 1997,México,North America,Nearctic,No
Perillus,Perillus confluens,"MEXICO: Jalisco, Techaluta",-103.56,20.09,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Michoacan, Uruapan",-102.05,19.41,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Morelos, Jonacatepec de Leandro Valle",-98.8,18.68,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Morelos, Yautepec de Zaragoza",-99.06,18.88,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Oaxaca, Monte Alban",-96.76,17.04,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Oaxaca, Santa Cruz",-96.88,18.15,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Oaxaca, Xoxocotlan",-96.73,17.02,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Puebla, Aclatlan",-98.07,18.22,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Puebla, Izucar de Matamoros",-98.46,18.6,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Puebla, Tecamachalco",-97.74,18.86,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: San Luis Potosi, San Luis Potosi",-100.97,22.14,Ortega León 1997,México,North America,Nearctic,No
Perillus,Perillus confluens,"MEXICO: Veracruz, Ciudad Aleman",-96.09,18.18,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Veracruz, Coatepec",-96.93,19.45,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Veracruz, Mocambo",-96.15,18.53,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus confluens,"MEXICO: Veracruz, Xalapa de Enriquez",-96.91,19.53,Ortega León 1997,México,North America,Neotropic,No
Perillus,Perillus exaptus,CANADA: Ontario (Hudson’s Bay - Albany River?),-82.22,51.72,Roell et al 2023,Canada,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, Barkhamsted",-72.91,41.92,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, Coventry",-72.3,41.77,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, East Haddam",-72.46,41.45,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, Easton",-73.29,41.25,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, Gales Ferry",-72.08,41.42,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, Lakeville",-73.44,41.96,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, Mansfield",-72.19,41.76,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, Meriden",-72.8,41.53,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, New Haven",-72.92,41.3,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, Newington",-72.72,41.69,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, North Stonington",-71.88,41.44,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, Portland",-72.64,41.57,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, Seymour",-73.07,41.39,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, South Meriden",-72.83,41.51,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, Thompson",-71.86,41.95,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, West Wellington",-72.3,41.88,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Connecticut, Wilton",-73.43,41.19,O'Donnell & Schaefer 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Charlevoix",-85.24,45.26,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Cheboygan",-84.49,45.47,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Chippewa",-84.52,46.32,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Clare",-84.84,43.98,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Crawford",-84.61,44.68,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Delta",-86.87,45.79,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Dickinson",-87.87,46,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Emmet",-84.98,45.58,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Iosco",-83.51,44.3,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Lake",-85.8,43.99,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Livingston",-83.91,42.6,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Mackinac",-84.76,45.57,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Marquette",-87.57,46.66,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Montmorency",-84.12,45.02,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Newaygo",-85.8,43.55,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Osceola",-85.32,43.98,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Roscommon",-84.61,44.33,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Michigan, Wexford",-85.57,44.33,Swanson 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Minnesota, Cass",-94.32,46.94,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Minnesota, Cook",-90.54,47.81,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Minnesota, Crow Wing",-94.07,46.48,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Minnesota, Lake",-91.4,47.52,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Minnesota, Lake County, Two Harbors.",-91.67,47.02,UMSP,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Minnesota, Mille Lacs",-93.63,45.93,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Minnesota, Mille Lacs County.",-93.65,45.75,UMSP,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Minnesota, Olmstead",-92.17,43.89,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Minnesota, Polk",-96.4,47.77,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Minnesota, Saint Louis",-92.46,47.58,Koch et al 2014,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: Missouri, St Louis",-90.19,38.62,Sites et al 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: New Jersey, Passaic County, Little Falls, Great Notch.",-74.2,40.87,SIM,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: New Mexico, Colfax",-104.64,36.6,Bundy 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: New Mexico, Grant",-108.38,32.73,Bundy 2012,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: New York, Nassau County, Oyster Bay, Massapequa.",-73.47,40.68,SIM,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: New York, New York City, Queens, Long Island, Rockaway.",-73.7965,40.5928,SIM,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: New York, Ontario County, Richmond. ",-77.53,42.82,SIM,United States,North America,Nearctic,No
Perillus,Perillus exaptus,"USA: New York, Wilmington, Whiteface Mountain trail",-73.9,44.36,SIM,United States,North America,Nearctic,No
